age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_spend,online_spend_ratio,age_group,income_group,tech_adoption_score
75,61737,6.1,8,1.9,9,6,44,2,118683,2722,4,8,2,7,9,7,4,2,10,9,9,Other,Tier 3,Online,121405,0.9775791771343849,Silent,Lower-Mid,5.819999999999999
58,145912,9.0,9,2.0,1,3,16,19,111162,97224,1,4,3,10,2,3,6,2,4,1,7,Female,Tier 2,Store,208386,0.5334427456738936,Boomer,Middle,4.8
45,104031,1.0,6,0.8,8,9,35,0,75525,138233,10,1,6,2,6,4,6,2,6,7,5,Male,Tier 1,Store,213758,0.3533201096567146,GenX,Lower-Mid,3.96
24,220042,6.8,8,3.8,8,6,17,4,79855,23037,1,7,6,9,3,10,9,3,8,6,2,Other,Tier 2,Online,102892,0.7761050421801501,GenZ,High,6.28
26,198024,5.5,2,4.9,5,7,32,0,33221,134171,7,0,7,3,4,9,7,6,1,6,6,Female,Tier 3,Store,167392,0.19846229210476007,Millennial,Upper-Mid,5.58
25,35991,7.2,10,0.7,10,6,17,6,56962,128001,5,2,2,8,8,3,8,2,8,1,2,Other,Tier 1,Store,184963,0.3079642955618151,GenZ,Low,6.22
29,42472,6.1,8,3.8,2,9,6,17,121471,29468,8,3,6,3,3,6,9,10,3,6,4,Male,Tier 1,Store,150939,0.8047688138917046,Millennial,Low,5.4
51,74946,5.8,13,2.4,7,2,28,3,56598,8583,4,9,2,6,4,9,6,4,9,9,6,Male,Tier 2,Online,65181,0.8683205228517513,Boomer,Lower-Mid,4.6
50,172921,3.6,11,1.7,5,8,4,8,25623,145703,9,6,5,7,3,10,2,4,8,8,1,Male,Tier 3,Store,171326,0.14955698492931604,GenX,Upper-Mid,4.38
65,16541,4.7,2,2.7,5,5,15,0,71397,57597,10,2,3,1,3,3,5,2,2,10,2,Female,Tier 2,Store,128994,0.5534908600400018,Boomer,Low,4.42
72,144237,12.0,8,1.5,6,2,30,0,121727,842,4,0,4,1,2,10,9,2,10,8,6,Female,Tier 1,Online,122569,0.9931304000195809,Silent,Middle,6.7
40,17765,7.2,2,2.8,10,7,4,5,136835,105188,2,3,1,6,10,9,1,4,2,6,8,Other,Tier 3,Store,242023,0.5653801498204716,GenX,Low,6.839999999999999
79,58074,8.1,3,2.1,8,5,9,16,128495,141662,3,7,7,4,9,9,6,8,7,6,5,Female,Tier 1,Store,270157,0.475630836883738,Silent,Low,6.26
41,117795,5.3,7,2.1,1,8,28,15,94879,51247,9,1,2,7,3,5,9,6,7,2,3,Female,Tier 1,Store,146126,0.6492958132023049,GenX,Middle,4.340000000000001
54,175355,4.3,11,4.0,3,10,28,18,58775,134000,3,6,6,2,1,3,3,8,7,3,9,Male,Tier 2,Store,192775,0.3048891194397614,Boomer,Upper-Mid,5.12
52,116387,7.6,9,0.2,7,6,15,3,116654,116434,1,1,4,1,7,2,6,10,1,9,5,Female,Tier 3,Store,233088,0.5004719247666117,Boomer,Middle,5.68
61,246233,2.2,3,1.8,9,7,3,9,67473,30057,9,0,5,5,9,2,8,1,3,1,9,Other,Tier 3,Store,97530,0.6918179021839435,Boomer,High,4.4399999999999995
57,146841,4.7,5,0.0,10,1,0,15,56835,13305,2,8,7,4,5,5,8,10,8,5,3,Male,Tier 2,Store,70140,0.8103079555175363,Boomer,Middle,4.08
39,163878,5.3,9,2.7,2,2,7,6,105572,99427,2,9,3,7,5,3,3,3,9,4,3,Other,Tier 1,Store,204999,0.5149878779896487,GenX,Upper-Mid,3.46
44,236590,7.9,7,1.9,4,9,27,1,50247,134415,8,2,3,8,3,7,2,10,8,3,3,Female,Tier 1,Store,184662,0.2721025441076128,GenX,High,6.14
52,17972,6.8,14,1.6,4,7,0,19,79356,124577,3,5,5,1,1,1,1,7,5,4,5,Male,Tier 1,Store,203933,0.38912780177803497,Boomer,Low,5.24
18,164328,5.1,2,2.9,7,7,27,6,29217,64748,3,1,5,8,4,6,10,8,3,3,1,Female,Tier 1,Store,93965,0.31093492257755545,GenZ,Upper-Mid,5.42
52,118903,6.7,5,3.3,5,4,2,6,111992,56674,3,8,1,9,8,5,3,5,7,6,7,Other,Tier 3,Store,168666,0.6639868141771311,Boomer,Middle,5.14
54,164725,5.4,5,4.0,5,4,49,4,6354,138194,6,1,4,7,5,4,3,1,7,3,9,Other,Tier 2,Store,144548,0.0439577164678861,Boomer,Upper-Mid,4.76
64,118579,8.1,9,6.0,7,3,1,14,108233,68093,4,4,2,6,8,9,6,2,8,10,7,Male,Tier 2,Store,176326,0.6138232591903633,Boomer,Middle,6.44
31,232741,6.5,2,1.8,2,10,24,18,13621,47737,2,4,5,9,3,8,4,7,8,2,2,Other,Tier 2,Store,61358,0.2219922422503993,Millennial,High,5.36
20,54339,9.5,1,1.6,8,4,36,9,1133,120673,4,9,7,1,8,3,4,9,6,1,8,Female,Tier 1,Store,121806,0.009301676436300347,GenZ,Low,6.5200000000000005
18,171829,5.4,4,2.5,6,10,10,4,83941,98631,3,5,7,1,4,6,2,2,7,5,10,Female,Tier 1,Store,182572,0.4597692964967246,GenZ,Upper-Mid,5.86
22,118376,8.5,4,2.6,5,6,45,4,92077,116900,7,4,3,1,7,9,7,10,2,4,9,Other,Tier 1,Store,208977,0.4406082966068036,GenZ,Middle,6.12
43,57399,6.2,1,4.8,1,3,17,17,85814,75100,10,7,5,1,9,5,2,1,7,3,3,Female,Tier 2,Store,160914,0.533291074735573,GenX,Low,4.24
72,59013,4.6,10,3.2,2,10,41,3,89406,99464,4,8,5,5,2,9,5,4,2,2,2,Female,Tier 2,Store,188870,0.47337321967490864,Silent,Low,4.88
31,243677,11.2,7,1.3,6,8,38,13,17469,135555,1,8,6,7,1,2,1,4,2,3,4,Female,Tier 3,Store,153024,0.11415856336260978,Millennial,High,7.539999999999999
56,160778,8.6,2,1.2,6,1,39,17,80296,3724,7,6,3,7,10,5,4,7,3,3,10,Male,Tier 2,Online,84020,0.955677219709593,Boomer,Upper-Mid,5.08
44,184303,6.5,11,3.4,9,6,19,8,104486,129118,4,1,3,8,2,2,6,8,10,1,9,Male,Tier 1,Store,233604,0.44727830002910907,GenX,Upper-Mid,6.279999999999999
26,42909,7.5,13,2.2,6,2,16,16,66464,42645,9,2,3,7,4,6,9,8,8,10,2,Other,Tier 3,Store,109109,0.6091523155743339,Millennial,Low,5.04
32,222703,3.8,9,4.3,1,1,6,11,132677,117563,4,4,5,4,7,3,7,7,1,10,1,Male,Tier 3,Store,250240,0.5301990089514067,Millennial,High,2.78
32,203644,3.9,7,3.2,7,4,47,17,93610,94636,7,1,2,2,1,6,2,9,5,2,5,Female,Tier 3,Store,188246,0.4972748424933332,Millennial,High,4.4
43,231951,8.2,13,1.1,3,6,16,15,27477,28490,6,7,6,6,7,7,10,9,2,7,6,Female,Tier 1,Store,55967,0.49095002412135724,GenX,High,5.3
59,209839,6.0,13,1.0,8,7,3,2,68687,146503,6,3,6,1,4,5,6,7,5,1,10,Other,Tier 2,Store,215190,0.31919234165156374,Boomer,High,5.6
77,172541,5.7,12,2.9,6,1,35,18,92082,115759,2,6,3,5,1,6,10,4,4,4,5,Female,Tier 1,Store,207841,0.4430405935306316,Silent,Upper-Mid,4.26
30,147385,5.4,12,2.1,3,3,29,9,33951,109717,5,4,1,7,5,4,10,7,2,4,10,Male,Tier 3,Store,143668,0.2363156722443411,Millennial,Middle,3.7800000000000002
68,153919,6.3,14,4.0,3,6,0,19,102658,134419,4,8,6,7,4,6,4,5,5,9,8,Female,Tier 2,Store,237077,0.4330154338042071,Silent,Middle,5.12
49,196294,5.5,7,2.9,8,6,34,6,16239,51114,1,9,7,7,6,7,9,3,7,1,7,Female,Tier 3,Store,67353,0.2411028461983876,GenX,Upper-Mid,5.58
56,220774,1.9,1,2.9,6,10,11,0,81110,50960,9,2,1,3,5,9,8,10,10,4,5,Male,Tier 2,Store,132070,0.6141440145377451,Boomer,High,4.54
66,156002,8.8,14,0.9,2,6,16,0,75652,135566,3,3,2,3,7,3,6,9,3,2,10,Female,Tier 2,Store,211218,0.35817023170373735,Silent,Upper-Mid,5.3
69,18285,5.8,9,1.9,3,7,15,14,110041,114112,9,5,7,2,6,3,4,4,5,7,2,Male,Tier 3,Store,224153,0.4909191489741382,Silent,Low,4.7
78,138637,9.7,10,2.4,6,7,27,0,24638,5233,1,6,2,8,7,1,9,10,9,6,9,Male,Tier 1,Online,29871,0.8248133641324361,Silent,Middle,6.959999999999999
49,50863,2.5,9,0.1,7,10,31,8,56208,111844,7,7,6,10,2,5,5,6,8,10,1,Other,Tier 3,Store,168052,0.33446790279199295,GenX,Low,4.42
21,162776,2.5,2,3.3,4,8,45,13,25831,119113,9,7,5,2,8,9,7,3,7,3,9,Male,Tier 3,Store,144944,0.1782136549288001,GenZ,Upper-Mid,4.0600000000000005
47,164777,5.4,10,3.6,8,2,34,12,122359,94010,2,0,6,9,10,6,6,5,9,6,3,Male,Tier 3,Store,216369,0.5655107709514764,GenX,Upper-Mid,4.880000000000001
54,146627,8.0,9,1.8,3,10,18,18,78537,23504,3,5,1,9,6,3,10,5,5,7,3,Male,Tier 2,Store,102041,0.7696612146098137,Boomer,Middle,6.16
40,36323,3.6,2,4.1,6,1,28,15,41448,5103,10,0,2,5,2,10,9,8,9,5,5,Male,Tier 1,Hybrid,46551,0.8903782947734743,GenX,Low,3.6599999999999993
56,85968,3.5,13,4.1,7,10,28,16,59910,41333,2,0,6,6,8,7,5,10,1,6,3,Female,Tier 1,Store,101243,0.5917446144424799,Boomer,Lower-Mid,5.62
62,212994,6.7,2,3.2,8,7,15,8,116934,108180,7,3,4,2,9,9,6,5,7,8,6,Female,Tier 3,Store,225114,0.5194434819691356,Boomer,High,6.319999999999999
32,68915,5.4,13,2.4,4,1,3,13,78818,96001,8,8,1,7,7,7,9,4,7,3,6,Female,Tier 2,Store,174819,0.45085488419450975,Millennial,Lower-Mid,3.6399999999999997
60,124543,7.1,13,3.8,5,2,20,2,21340,60841,6,9,5,7,10,2,1,6,2,3,3,Other,Tier 2,Store,82181,0.25967072681033326,Boomer,Middle,5.0
46,156691,5.4,13,0.6,6,1,48,8,92800,93812,1,1,7,10,7,10,9,3,10,1,7,Female,Tier 3,Store,186612,0.4972884916296916,GenX,Upper-Mid,3.6800000000000006
53,218462,6.8,8,2.6,1,1,43,19,72635,130427,5,3,6,5,2,1,8,2,9,3,7,Female,Tier 2,Store,203062,0.357698633914765,Boomer,High,3.6399999999999997
30,123500,8.7,3,1.4,9,3,0,0,81535,118800,1,5,2,6,4,1,6,1,3,3,1,Other,Tier 3,Store,200335,0.4069932862455387,Millennial,Middle,6.159999999999999
49,205346,3.6,14,1.6,3,4,18,4,59280,62788,3,7,7,2,8,3,6,6,5,8,1,Female,Tier 3,Store,122068,0.48563095979290233,GenX,High,3.1599999999999997
24,219245,8.4,3,3.1,2,5,43,5,74441,127310,1,1,5,4,5,9,6,6,6,8,1,Male,Tier 1,Store,201751,0.3689746271393946,GenZ,High,5.380000000000001
76,167297,2.6,7,1.5,7,5,25,19,116497,149024,2,0,4,7,9,1,3,1,9,4,2,Male,Tier 1,Store,265521,0.4387487242063716,Silent,Upper-Mid,3.7399999999999998
68,126266,7.2,10,0.5,4,2,11,13,6513,147067,10,2,3,6,7,1,9,7,6,4,9,Female,Tier 2,Store,153580,0.042407865607500976,Silent,Middle,4.18
39,41739,8.8,6,5.4,4,3,16,9,148567,17768,1,0,4,7,5,9,4,5,9,4,4,Other,Tier 2,Hybrid,166335,0.8931794270598491,GenX,Low,6.0
45,193780,5.0,7,1.7,10,8,36,7,81143,72313,7,9,1,9,8,8,3,3,3,4,7,Male,Tier 3,Store,153456,0.5287704618913565,GenX,Upper-Mid,5.9399999999999995
19,143041,7.3,6,1.4,9,2,27,14,107435,21414,7,0,3,9,8,9,3,7,6,7,4,Female,Tier 1,Store,128849,0.8338054622077005,GenZ,Middle,5.4
59,68019,5.0,14,4.1,7,4,35,0,76716,101646,4,4,1,2,2,7,5,4,2,8,10,Male,Tier 3,Store,178362,0.4301140377434655,Boomer,Lower-Mid,5.0200000000000005
62,222226,7.2,9,1.7,9,7,28,15,58708,120987,2,9,2,3,7,2,9,1,1,2,2,Other,Tier 2,Store,179695,0.3267091460530343,Boomer,High,6.42
79,248169,1.5,2,0.8,1,9,4,19,127600,97844,4,8,2,3,6,3,3,10,1,2,10,Female,Tier 1,Store,225444,0.5659942158584838,Silent,High,2.7600000000000002
74,22373,6.3,8,1.3,3,3,37,6,22706,139268,4,6,5,3,3,5,8,5,10,7,1,Other,Tier 2,Store,161974,0.14018299233210268,Silent,Low,3.9800000000000004
70,181353,6.8,11,1.9,10,3,2,0,36095,50286,9,4,1,8,2,4,10,3,7,5,8,Other,Tier 3,Store,86381,0.4178580937937741,Silent,Upper-Mid,5.7
23,35187,8.7,6,1.1,10,7,14,4,13955,58226,9,3,7,2,10,9,4,9,10,4,7,Other,Tier 3,Store,72181,0.19333342569374212,GenZ,Low,7.1
45,82863,7.9,14,1.4,6,8,2,9,27183,83886,5,4,3,10,2,3,2,4,7,2,3,Male,Tier 2,Store,111069,0.24473975636766335,GenX,Lower-Mid,6.24
45,112927,5.7,4,1.9,1,4,12,4,40662,92543,7,4,6,9,2,6,5,5,1,9,4,Female,Tier 2,Store,133205,0.30525881160617097,GenX,Middle,3.6599999999999993
61,99085,6.5,6,3.8,5,1,4,7,113980,75515,7,4,3,3,8,8,8,1,7,8,5,Female,Tier 2,Store,189495,0.6014934430987625,Boomer,Lower-Mid,4.5600000000000005
61,132996,3.1,6,5.2,4,5,20,5,105078,35686,3,1,3,3,9,5,9,2,9,6,7,Male,Tier 1,Store,140764,0.7464834758887215,Boomer,Middle,4.08
37,54220,9.3,12,3.9,4,4,40,9,5799,132034,9,6,7,2,10,7,9,7,5,2,8,Male,Tier 3,Store,137833,0.04207265313821799,GenX,Low,6.1
47,145503,7.4,10,2.2,7,8,22,13,25603,3961,3,7,2,9,10,6,10,5,3,6,4,Female,Tier 3,Online,29564,0.8660194831551887,GenX,Middle,6.4
79,22642,2.3,3,0.7,5,7,46,7,38875,61678,7,4,4,5,7,6,2,4,6,10,4,Female,Tier 3,Store,100553,0.3866120354439947,Silent,Low,3.46
28,94971,6.5,8,3.4,7,2,21,5,74950,41811,7,1,7,8,3,9,1,8,2,5,2,Other,Tier 2,Store,116761,0.6419095417134146,Millennial,Lower-Mid,5.08
75,70556,6.6,5,1.2,1,6,33,8,92094,143843,9,7,2,3,8,3,2,2,3,10,1,Male,Tier 3,Store,235937,0.3903330126262519,Silent,Lower-Mid,4.279999999999999
72,179832,4.5,11,2.0,9,4,40,14,129753,118814,7,6,7,7,3,1,8,2,6,1,8,Male,Tier 3,Store,248567,0.5220041276597457,Silent,Upper-Mid,4.8
45,53192,6.2,10,4.6,8,7,25,15,108193,19054,5,3,6,5,7,6,6,1,10,6,4,Male,Tier 3,Online,127247,0.85025973107421,GenX,Low,6.4
42,150453,4.3,11,4.7,7,9,46,0,22442,46972,10,7,3,6,6,4,8,7,9,4,2,Male,Tier 3,Store,69414,0.32330653758607775,GenX,Middle,5.86
56,242655,3.2,4,2.7,10,7,30,13,119240,140317,2,6,5,2,4,3,6,7,4,7,7,Male,Tier 1,Store,259557,0.459398128349457,Boomer,High,5.22
79,165630,4.8,14,4.1,2,2,34,19,93771,10528,10,9,3,3,1,4,9,9,6,10,4,Other,Tier 1,Store,104299,0.8990594348939108,Silent,Upper-Mid,3.54
50,45782,6.3,14,4.0,6,8,6,17,125421,82970,1,6,3,5,10,5,7,10,2,2,3,Other,Tier 1,Store,208391,0.6018542067555701,GenX,Low,6.12
18,19782,7.9,13,3.4,4,6,39,6,114153,12853,6,4,4,9,8,4,9,4,3,5,1,Female,Tier 2,Online,127006,0.8988000566902351,GenZ,Low,5.84
74,237489,6.1,2,2.1,3,9,44,11,36109,53701,9,6,5,5,7,10,1,8,4,7,8,Other,Tier 3,Store,89810,0.40205990424228927,Silent,High,5.26
44,200784,7.9,14,1.8,8,7,31,9,113942,54960,3,5,7,7,4,3,8,2,7,7,3,Other,Tier 3,Store,168902,0.6746042083575091,GenX,Upper-Mid,6.5200000000000005
79,241017,7.3,10,2.6,4,5,21,14,962,44697,1,7,5,5,1,2,8,7,1,2,5,Other,Tier 2,Store,45659,0.021069230600757792,Silent,High,5.24
74,165534,3.9,1,0.8,3,8,46,6,112514,147326,1,0,4,2,1,1,6,6,6,2,4,Other,Tier 2,Store,259840,0.4330126231527094,Silent,Upper-Mid,3.9200000000000004
69,75030,7.3,13,1.9,5,7,5,4,60302,21238,9,8,1,3,8,4,4,9,10,10,3,Male,Tier 3,Store,81540,0.7395388766249693,Silent,Lower-Mid,5.7
30,214591,7.3,7,3.3,9,1,20,10,116539,35964,9,9,4,7,7,7,9,2,6,8,9,Female,Tier 3,Store,152503,0.7641751309810298,Millennial,High,5.58
58,71411,9.5,10,1.7,10,5,44,2,44776,49248,6,6,3,6,1,2,5,6,3,2,3,Female,Tier 3,Store,94024,0.47621883774355483,Boomer,Lower-Mid,7.140000000000001
20,201278,6.8,11,4.5,3,7,38,3,147586,50206,3,3,2,5,4,10,8,6,7,6,6,Female,Tier 2,Store,197792,0.7461676913120854,GenZ,Upper-Mid,5.62
56,112469,3.5,3,2.8,9,10,48,10,4027,57290,9,1,3,5,9,6,6,10,6,8,2,Female,Tier 1,Store,61317,0.06567509825986267,Boomer,Middle,5.76
23,61950,4.9,3,3.5,4,7,46,14,104183,52320,5,6,5,10,9,6,10,8,6,2,2,Other,Tier 3,Store,156503,0.6656933093934302,GenZ,Lower-Mid,4.86
25,148595,2.3,3,2.2,10,3,36,14,982,48606,8,7,4,10,1,8,7,7,3,2,3,Other,Tier 3,Store,49588,0.019803178188271355,GenZ,Middle,3.96
44,206998,7.0,10,3.3,4,5,26,16,12164,18010,4,5,5,3,2,9,6,4,10,9,8,Male,Tier 1,Hybrid,30174,0.4031285212434546,GenX,High,5.26
26,155749,9.3,12,1.0,2,8,9,10,145935,8481,1,4,5,4,3,3,3,6,2,3,9,Female,Tier 2,Online,154416,0.9450769350326391,Millennial,Upper-Mid,5.92
79,221900,1.2,13,3.1,8,9,21,5,145849,28906,2,2,3,2,5,10,10,6,7,5,3,Other,Tier 1,Store,174755,0.8345912849417756,Silent,High,4.5
54,161161,9.4,3,3.2,4,9,43,6,69625,5469,8,0,5,5,8,3,9,4,8,4,10,Female,Tier 2,Online,75094,0.9271712786640743,Boomer,Upper-Mid,7.0
50,150653,7.0,2,4.2,3,10,17,10,129396,31393,4,2,1,9,1,6,8,9,5,5,7,Other,Tier 2,Store,160789,0.8047565442909652,GenX,Middle,6.24
68,157979,3.8,6,0.0,3,5,3,4,27190,16374,1,3,3,2,2,7,8,1,1,1,2,Male,Tier 2,Hybrid,43564,0.624139197502525,Silent,Upper-Mid,3.12
59,151681,6.5,14,1.6,1,2,44,0,146882,145372,5,7,6,5,9,7,8,8,9,1,3,Male,Tier 3,Store,292254,0.5025833692609853,Boomer,Middle,3.5200000000000005
61,197225,3.9,10,0.2,8,8,34,0,79943,102991,4,7,7,1,10,3,7,4,5,3,4,Other,Tier 3,Store,182934,0.4370046027529054,Boomer,Upper-Mid,4.8
41,65539,6.9,3,1.4,5,7,37,12,140861,123191,10,8,7,4,10,8,6,2,5,3,1,Female,Tier 1,Store,264052,0.5334593186190599,GenX,Lower-Mid,5.4399999999999995
32,190215,6.1,1,2.4,5,4,37,1,32321,78610,5,1,2,5,2,3,5,9,1,5,1,Male,Tier 1,Store,110931,0.2913612966618889,Millennial,Upper-Mid,4.72
76,37936,6.7,10,3.3,4,5,35,17,80386,3081,3,0,3,7,5,9,2,4,5,7,10,Male,Tier 1,Online,83467,0.9630872081181785,Silent,Low,5.14
71,65182,4.2,13,5.4,5,10,3,5,120141,54844,4,3,5,2,6,2,4,5,2,10,3,Male,Tier 2,Store,174985,0.6865788496156814,Silent,Lower-Mid,5.76
49,126259,4.5,13,4.3,5,10,44,13,48125,14994,8,6,2,6,6,7,1,9,4,1,2,Male,Tier 1,Online,63119,0.7624487079960075,GenX,Middle,5.66
49,245596,7.0,9,1.9,9,2,9,10,82395,100995,6,2,3,4,2,2,4,5,7,8,1,Female,Tier 2,Store,183390,0.44928840176672663,GenX,High,5.38
41,110042,5.0,6,3.4,6,9,31,4,146200,130326,5,8,5,9,4,2,10,1,8,9,6,Female,Tier 3,Store,276526,0.5287025451494616,GenX,Middle,5.68
58,28163,6.3,6,4.1,9,6,9,18,91020,115937,10,4,1,6,9,5,2,6,5,8,10,Female,Tier 2,Store,206957,0.43980150466038836,Boomer,Low,6.340000000000001
69,205830,6.9,10,2.4,8,9,42,12,52433,4713,4,1,5,7,1,4,8,3,7,2,1,Other,Tier 1,Online,57146,0.9175270360130193,Silent,High,6.640000000000001
66,192129,5.6,9,2.4,3,8,44,11,139176,10407,10,2,1,5,8,9,5,10,7,5,3,Female,Tier 2,Online,149583,0.9304265859088265,Silent,Upper-Mid,4.92
79,158609,8.3,2,2.2,2,1,9,8,35473,44498,2,5,6,7,8,2,5,5,7,4,9,Female,Tier 1,Store,79971,0.44357329531955336,Silent,Upper-Mid,4.36
66,37419,5.6,10,3.1,6,9,10,3,70062,137856,1,6,4,8,7,7,1,10,6,1,8,Male,Tier 3,Store,207918,0.3369693821602747,Silent,Low,5.86
75,188650,5.6,9,3.0,2,9,49,5,20914,44239,4,9,5,2,4,2,1,6,7,3,6,Other,Tier 3,Store,65153,0.32099826562092304,Silent,Upper-Mid,5.04
69,221063,4.7,14,2.7,3,4,38,3,65878,123248,2,8,5,8,9,4,4,5,6,4,1,Male,Tier 2,Store,189126,0.34832862747586263,Silent,High,3.8199999999999994
29,136211,8.1,12,4.8,3,1,8,0,15810,148452,9,4,6,2,9,6,3,1,9,9,4,Other,Tier 1,Store,164262,0.09624867589582496,Millennial,Middle,5.0
79,137762,4.6,3,3.8,1,4,12,16,49874,96666,2,4,1,8,8,10,2,7,1,5,6,Other,Tier 3,Store,146540,0.3403439333970247,Silent,Middle,3.6
56,220671,8.5,3,0.4,5,6,41,16,13679,98350,2,5,1,10,6,9,5,4,10,5,4,Female,Tier 2,Store,112029,0.1221023127940087,Boomer,High,5.68
19,15834,6.3,3,0.2,8,4,17,9,63462,38298,6,4,3,2,3,7,5,6,2,1,10,Other,Tier 1,Store,101760,0.6236438679245283,GenZ,Low,4.96
20,47214,11.4,1,3.0,9,9,46,17,89221,113210,6,8,1,4,2,5,1,1,3,10,6,Female,Tier 1,Store,202431,0.4407477115659163,GenZ,Low,8.76
66,239006,4.7,10,2.4,7,4,36,13,77681,23533,4,8,2,7,7,8,4,8,6,8,10,Other,Tier 3,Store,101214,0.7674926393581916,Silent,High,4.56
54,246100,8.6,7,0.2,5,10,46,2,129338,101580,3,4,7,9,6,9,10,9,5,10,4,Female,Tier 3,Store,230918,0.5601035865545345,Boomer,High,6.480000000000001
66,17413,7.0,10,0.0,8,8,10,16,39862,92724,4,0,7,7,5,4,5,10,6,10,9,Male,Tier 3,Store,132586,0.30065014405744195,Silent,Low,6.0
73,24505,5.0,13,2.2,9,2,27,3,13900,29601,5,6,5,8,8,3,6,8,4,10,8,Other,Tier 3,Store,43501,0.31953288430151033,Silent,Low,4.64
34,117802,7.0,7,2.8,9,7,5,1,59074,14142,8,8,7,3,7,1,6,10,5,10,6,Other,Tier 1,Hybrid,73216,0.8068454982517482,Millennial,Middle,6.56
76,148177,6.9,2,2.9,9,8,32,14,3399,91077,2,3,2,2,4,6,9,9,5,7,3,Other,Tier 2,Store,94476,0.035977391083449765,Silent,Middle,6.74
66,214176,5.3,6,1.7,2,6,13,5,21065,35375,10,0,4,4,2,8,3,3,6,10,9,Other,Tier 3,Store,56440,0.3732282069454288,Silent,High,4.0600000000000005
19,143303,6.9,4,1.8,3,10,46,8,60310,115971,6,0,4,5,8,1,5,9,1,8,3,Male,Tier 2,Store,176281,0.34212422212263377,GenZ,Middle,5.720000000000001
19,129897,8.3,11,1.8,2,6,28,6,146190,86369,7,7,2,2,5,6,5,2,2,8,10,Male,Tier 1,Store,232559,0.6286146741257057,GenZ,Middle,5.28
45,73408,7.0,7,3.1,5,8,38,9,71423,14801,3,2,4,6,6,4,2,3,3,4,2,Female,Tier 2,Online,86224,0.8283424568565596,GenX,Lower-Mid,6.0200000000000005
71,183751,5.2,14,0.5,3,3,14,1,107367,119082,5,1,6,2,4,8,2,2,3,10,6,Male,Tier 3,Store,226449,0.47413324854603023,Silent,Upper-Mid,3.38
40,131908,5.0,14,2.5,9,2,47,19,16335,19980,2,5,7,7,2,10,3,10,9,8,9,Female,Tier 1,Store,36315,0.44981412639405205,GenX,Middle,4.7
54,245168,5.8,7,3.8,2,9,4,13,65723,107023,3,1,5,7,4,9,1,2,10,6,5,Other,Tier 2,Store,172746,0.3804603290380096,Boomer,High,5.28
49,94731,8.2,4,2.0,5,8,21,5,32361,149899,2,3,5,5,6,8,7,1,9,1,9,Male,Tier 2,Store,182260,0.17755404367387248,GenX,Lower-Mid,6.279999999999999
50,80131,4.5,3,2.7,5,10,30,4,55491,68360,10,9,6,8,9,3,7,10,6,1,7,Female,Tier 1,Store,123851,0.4480464429031659,GenX,Lower-Mid,5.34
18,79280,6.8,7,3.0,5,5,18,4,10323,131300,1,0,3,2,2,5,6,3,1,1,6,Male,Tier 3,Store,141623,0.07289070278132789,GenZ,Lower-Mid,5.32
36,30762,2.9,9,1.6,1,5,17,19,23313,89574,8,7,3,8,6,5,8,4,8,5,1,Male,Tier 3,Store,112887,0.20651625076403837,GenX,Low,2.68
79,132798,7.2,4,2.4,10,6,5,11,132227,129406,3,7,1,9,10,1,8,8,5,10,9,Female,Tier 3,Store,261633,0.5053911394969289,Silent,Middle,6.56
19,131854,7.5,6,0.8,7,6,8,7,98450,54824,7,8,1,5,5,10,7,10,6,4,1,Female,Tier 2,Store,153274,0.6423137648916319,GenZ,Middle,5.76
70,73703,10.1,7,3.1,2,2,29,6,108593,22508,3,3,4,5,3,3,3,9,10,3,5,Female,Tier 1,Store,131101,0.828315573489142,Silent,Lower-Mid,5.46
61,227506,7.9,10,2.7,2,7,30,15,95427,14670,7,0,3,4,5,4,3,4,1,4,8,Female,Tier 3,Online,110097,0.8667538625030655,Boomer,High,5.5
43,78079,5.2,3,4.0,9,3,34,17,132171,82563,8,5,1,4,7,1,5,1,6,5,7,Other,Tier 3,Store,214734,0.6155103523428986,GenX,Lower-Mid,5.279999999999999
49,36577,2.9,5,3.6,1,8,16,15,123410,85734,6,9,3,10,6,7,1,5,10,2,8,Female,Tier 3,Store,209144,0.5900719121753433,GenX,Low,3.6800000000000006
23,16214,7.0,12,4.0,9,9,41,18,949,10654,9,3,4,5,2,2,9,2,8,5,3,Other,Tier 2,Online,11603,0.08178919245022839,GenZ,Low,7.2
49,101339,5.3,14,4.1,6,3,15,9,21375,102722,1,0,4,5,10,3,9,3,10,2,10,Female,Tier 1,Store,124097,0.17224429277097755,GenX,Lower-Mid,4.74
72,63114,6.7,1,1.6,5,6,32,8,39527,130397,1,4,6,5,6,8,3,3,4,10,6,Other,Tier 2,Store,169924,0.23261575763282408,Silent,Lower-Mid,5.2
21,235306,4.6,6,3.1,5,8,3,5,135270,133405,2,9,4,4,2,6,1,8,3,6,6,Female,Tier 2,Store,268675,0.5034707360193542,GenZ,High,5.0600000000000005
